FeeCategoryName,ItemName,RevenueCategoryName,Amount,AmountWithNoTax,TaxTotal,OrgMemberId,OrgMemberFamilyId,MemberFullName,MembershipName,Start,End,CourtLabels,InstructorNames,PaymentType,TransactionType,TransactionId,TransactionDate,PaidDate,FamilyName,ItemCost
Reservation,Reserve Court: Doubles,Court Fees (6002),5.0,5.0,0.0,4294115,,REDACTED,Basic Membership w. Payment Plan,2025-06-06T07:00:00,2025-06-06T09:00:00,Court #1,,Credit Card,Fee,62099938,2025-06-05T14:35:31.037,2025-06-06T07:10:35.143,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),5.0,5.0,0.0,5557732,,REDACTED,Basic Membership w. Payment Plan,2025-06-06T07:00:00,2025-06-06T09:00:00,Court #1,,Credit Card,Fee,62099939,2025-06-05T14:35:31.083,2025-06-06T12:45:57.737,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,4322512,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-06T07:00:00,2025-06-06T09:00:00,Court #1,,Credit Card,Fee,62099940,2025-06-05T14:35:31.1,2025-06-06T07:10:28.053,REDACTED,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4336460,,REDACTED,Sweet & Sour,2025-06-07T11:00:00,2025-06-07T13:00:00,Court #6,,Credit Card,Fee,62100789,2025-06-05T14:46:28.42,2025-06-07T12:07:37.197,REDACTED,
Event Registration,All Levels w/ Challenge Court - All Levels Open Play,Organized Play Fees (6004),15.0,15.0,0.0,4590271,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-05T15:00:00,2025-06-05T17:00:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62101236,2025-06-05T14:51:32.633,2025-06-05T14:57:21.383,REDACTED,
Event Registration,All Levels w/ Challenge Court - All Levels Open Play,Organized Play Fees (6004),15.0,15.0,0.0,7007034,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-05T15:00:00,2025-06-05T17:00:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62101237,2025-06-05T14:51:32.76,2025-06-05T14:57:15.523,REDACTED,
POS,Equipment - Paddle Demo Program Month,Other POS (6006),10.66,10.0,0.66,4590271,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-05T14:59:22.047,2025-06-05T14:59:22.047,,,Credit Card,Fee,62101845,2025-06-05T14:59:22.047,2025-06-05T14:59:22.047,REDACTED,0.0
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4467110,1861462.0,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-08T11:00:00,2025-06-08T13:00:00,"Court #3, Court #4",,Credit Card,Fee,62101970,2025-06-05T15:00:29.083,2025-06-08T12:15:45.207,REDACTED,
Event Registration,Private Event - Private Party with Lobby Rental,Court Fees (6002),970.0,970.0,0.0,7419996,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-05T15:00:00,2025-06-05T18:00:00,"Court #1, Court #2, Court #3, Court #4",,Credit Card,Fee,62102042,2025-06-05T15:01:14.877,2025-06-05T17:29:35.45,REDACTED,
Event Registration,Advanced - 4.0 Open Play,Organized Play Fees (6004),5.0,5.0,0.0,4635860,,REDACTED,Basic Membership w. Payment Plan,2025-06-05T17:30:00,2025-06-05T19:30:00,Court #5,,Credit Card,Fee,62102184,2025-06-05T15:02:57.35,2025-06-05T17:33:12.493,REDACTED,
Event Registration,Low Advanced - 3.75+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4590271,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-05T17:30:00,2025-06-05T19:30:00,"Court #7, Court #8",,Credit Card,Fee,62104139,2025-06-05T15:25:56.187,2025-06-05T17:33:37.76,REDACTED,
Event Registration,Low Advanced - 3.75+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,7007034,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-05T17:30:00,2025-06-05T19:30:00,"Court #7, Court #8",,Credit Card,Fee,62104242,2025-06-05T15:27:41.39,2025-06-05T17:33:48.123,REDACTED,
Event Registration,Cross Club Events - (3.0-3.49) Cross Club League Practice,Court Fees (6002),5.0,5.0,0.0,5159887,,REDACTED,Basic Membership,2025-06-05T20:00:00,2025-06-05T22:00:00,"Court #3, Court #4",,Credit Card,Fee,62104662,2025-06-05T15:30:16.283,2025-06-05T21:31:51.937,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,3780407,975865.0,REDACTED,Bread & Butter Annual ($270 + Tax),2025-06-11T18:00:00,2025-06-11T20:00:00,"Court #5, Court #6, Court #7",,Credit Card,Fee,62106539,2025-06-05T15:51:08.377,2025-06-11T17:51:03.83,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4391009,,REDACTED,Bread & Butter Annual ($270 + Tax),2025-06-11T18:00:00,2025-06-11T20:00:00,"Court #5, Court #6, Court #7",,Credit Card,Fee,62108139,2025-06-05T16:09:32.063,2025-06-11T17:50:15.403,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),30.0,30.0,0.0,6026144,1692915.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-06T12:30:00,2025-06-06T14:30:00,Court #1,,Credit Card,Fee,62108877,2025-06-05T16:17:37.603,2025-06-06T13:03:44.057,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),30.0,30.0,0.0,6025442,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-06T12:30:00,2025-06-06T14:30:00,Court #1,,Credit Card,Fee,62108878,2025-06-05T16:17:37.627,2025-06-06T13:05:15.13,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),30.0,30.0,0.0,6041134,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-06T12:30:00,2025-06-06T14:30:00,Court #1,,Credit Card,Fee,62108879,2025-06-05T16:17:37.653,2025-06-06T13:05:22.633,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),30.0,30.0,0.0,6300921,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-06T12:30:00,2025-06-06T14:30:00,Court #1,,Credit Card,Fee,62108880,2025-06-05T16:17:37.677,2025-06-06T13:05:30.047,REDACTED,
Event Registration,Invitation Only Group - 4.25 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4206568,1946479.0,REDACTED,Sweet & Sour,2025-06-05T20:00:00,2025-06-05T23:00:00,Court #2,,Credit Card,Fee,62109305,2025-06-05T16:22:41.923,2025-06-05T20:24:48.203,REDACTED,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,7422676,1937145.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-07T13:00:00,2025-06-07T15:00:00,"Court #6, Court #7",,Credit Card,Fee,62110553,2025-06-05T16:37:03.837,2025-06-07T12:56:18.84,REDACTED,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,7422687,1937145.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-07T13:00:00,2025-06-07T15:00:00,"Court #6, Court #7",,Credit Card,Fee,62110709,2025-06-05T16:38:44.71,2025-06-07T12:56:12.567,REDACTED,
POS,Food - Kind Bar,Other POS (6006),2.5,2.5,0.0,4590271,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-05T16:51:51.933,2025-06-05T16:51:51.933,,,Credit Card,Fee,62111844,2025-06-05T16:51:51.933,2025-06-05T16:51:51.933,REDACTED,0.0
POS,Drinks - Gatorade ,Other POS (6006),2.5,2.5,0.0,7007034,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-05T16:52:31.203,2025-06-05T16:52:31.203,,,Credit Card,Fee,62111891,2025-06-05T16:52:31.203,2025-06-05T16:52:31.203,REDACTED,0.0
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6488341,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-08T18:00:00,2025-06-08T21:00:00,"Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62112379,2025-06-05T16:58:10.94,2025-06-08T18:13:38.413,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,7476168,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-08T18:00:00,2025-06-08T21:00:00,"Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62114496,2025-06-05T17:20:43.99,2025-06-05T17:21:00.06,REDACTED,
Event Registration,Advanced - 4.0 Open Play,Organized Play Fees (6004),5.0,5.0,0.0,3634646,,REDACTED,Sweet & Sour,2025-06-06T07:00:00,2025-06-06T09:00:00,"Court #3, Court #4",,Credit Card,Fee,62117607,2025-06-05T17:54:27.397,2025-06-06T07:11:50.753,REDACTED,
Event Registration,Invitation Only Group - 4.25 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4035343,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-05T20:00:00,2025-06-05T23:00:00,Court #2,,Credit Card,Fee,62124597,2025-06-05T18:51:55.25,2025-06-05T21:31:20.813,REDACTED,
Event Registration,Advanced Invitational Group - 4.5+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4249747,,REDACTED,Basic Membership w. Payment Plan,2025-06-05T20:00:00,2025-06-05T23:00:00,Court #1,,Credit Card,Fee,62125180,2025-06-05T18:56:28.733,2025-06-05T20:24:11.433,REDACTED,
Event Registration,Cross Club Events - (4.0-4.49) Cross Club League Play Offs - The Pickle Jar,Court Fees (6002),28.0,28.0,0.0,5869550,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-05T19:30:00,2025-06-05T22:30:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62126297,2025-06-05T19:05:32.313,2025-06-19T17:49:12.457,REDACTED,
Event Registration,Cross Club Events - (4.0-4.49) Cross Club League Play Offs - The Pickle Jar,Court Fees (6002),28.0,28.0,0.0,4530701,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-05T19:30:00,2025-06-05T22:30:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62126334,2025-06-05T19:05:59.003,2025-06-19T17:48:07.207,REDACTED,
Event Registration,Cross Club Events - (4.0-4.49) Cross Club League Play Offs - The Pickle Jar,Court Fees (6002),270.0,270.0,0.0,4594563,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-05T19:30:00,2025-06-05T22:30:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62126335,2025-06-05T19:05:59.067,2025-06-07T03:07:57.86,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,3669353,1364786.0,REDACTED,The Founders,2025-06-07T11:00:00,2025-06-07T13:00:00,"Court #7, Court #8",,Credit Card,Fee,62126645,2025-06-05T19:10:11.49,2025-06-07T11:14:45.157,REDACTED,
Event Registration,Cross Club Events - (4.0-4.49) Cross Club League Play Offs - The Pickle Jar,Court Fees (6002),28.0,28.0,0.0,4070162,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-05T19:30:00,2025-06-05T22:30:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62126740,2025-06-05T19:10:56.89,2025-06-19T17:46:50.567,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $15 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5802080,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-05T22:00:00,2025-06-05T23:59:00,"Court #3, Court #4",,Credit Card,Fee,62127144,2025-06-05T19:15:34.65,2025-06-05T21:32:43.82,REDACTED,
Event Registration,Cross Club Events - (4.0-4.49) Cross Club League Play Offs - The Pickle Jar,Court Fees (6002),28.0,28.0,0.0,4264589,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-05T19:30:00,2025-06-05T22:30:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62127382,2025-06-05T19:18:17.473,2025-06-19T17:47:22.21,REDACTED,
Event Registration,Cross Club Events - (4.0-4.49) Cross Club League Play Offs - The Pickle Jar,Court Fees (6002),28.0,28.0,0.0,4255524,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-05T19:30:00,2025-06-05T22:30:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62127573,2025-06-05T19:20:25.753,2025-06-19T17:47:17.13,REDACTED,
Event Registration,Cross Club Events - (4.0-4.49) Cross Club League Play Offs - The Pickle Jar,Court Fees (6002),28.0,28.0,0.0,4255517,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-05T19:30:00,2025-06-05T22:30:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62127574,2025-06-05T19:20:25.86,2025-06-19T17:47:15.243,REDACTED,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),5.0,5.0,0.0,3633990,,REDACTED,Basic - Founders w/ Payment,2025-06-06T09:00:00,2025-06-06T11:00:00,"Court #4, Court #5",,Credit Card,Fee,62128226,2025-06-05T19:28:29.797,2025-06-06T09:05:39.067,REDACTED,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,3813621,,REDACTED,Bread & Butter Annual ($270 + Tax),2025-06-07T11:00:00,2025-06-07T13:00:00,Court #6,,Credit Card,Fee,62128591,2025-06-05T19:33:41.48,2025-06-07T12:07:31.397,REDACTED,
Event Registration,Low Advanced - 3.75+ Open Play,Organized Play Fees (6004),5.0,5.0,0.0,5747219,,REDACTED,Basic Membership,2025-06-06T07:00:00,2025-06-06T09:00:00,"Court #5, Court #6",,Credit Card,Fee,62134398,2025-06-05T20:47:58.123,2025-06-06T07:13:14.173,REDACTED,
Event Registration,Low Advanced - 3.75+ Open Play,Organized Play Fees (6004),5.0,5.0,0.0,5747219,,REDACTED,Basic Membership,2025-06-07T09:00:00,2025-06-07T11:00:00,"Court #3, Court #4, Court #5",,Credit Card,Fee,62134458,2025-06-05T20:48:37.893,2025-06-07T09:18:34.797,REDACTED,
POS,Drinks - Gatorade ,Other POS (6006),2.5,2.5,0.0,3948552,,REDACTED,Basic Membership w. Payment Plan,2025-06-05T20:59:12.323,2025-06-05T20:59:12.323,,,Credit Card,Fee,62135283,2025-06-05T20:59:12.323,2025-06-19T17:46:48.627,REDACTED,0.0
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),10.0,10.0,0.0,5850111,,REDACTED,Hollys Group,2025-06-09T09:00:00,2025-06-09T11:00:00,"Court #3, Court #4",,Credit Card,Fee,62136299,2025-06-05T21:12:17.957,2025-06-09T09:01:33.953,REDACTED,
POS,Drinks - Gatorade ,Other POS (6006),2.5,2.5,0.0,4497727,2035400.0,REDACTED,Basic Membership w. Payment Plan,2025-06-05T21:30:15.94,2025-06-05T21:30:15.94,,,Credit Card,Fee,62137417,2025-06-05T21:30:15.94,2025-06-05T21:30:15.94,REDACTED,0.0
POS,Merch - Black Logo Cotton T-Shirt (S),Merchandise Sales (6005),20.0,20.0,0.0,3653235,,REDACTED,Premium Membership,2025-06-05T21:31:04.437,2025-06-05T21:31:04.437,,,Credit Card,Fee,62137477,2025-06-05T21:31:04.437,2025-06-05T21:31:04.437,REDACTED,0.0
Event Registration,Advanced - 4.0 Open Play,Organized Play Fees (6004),5.0,5.0,0.0,4275154,,REDACTED,Sweet & Sour,2025-06-06T07:00:00,2025-06-06T09:00:00,"Court #3, Court #4",,Credit Card,Fee,62140344,2025-06-05T22:18:05.607,2025-06-06T07:10:50.157,REDACTED,
Membership Fee,Membership Dues,Membership Sales (6001),26.66,25.0,1.65,4473865,1056200.0,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-10T17:00:58.68,2025-07-09T18:00:58.68,,,Credit Card,Fee,62148224,2025-06-06T03:47:04.087,2025-06-10T04:30:31.86,REDACTED,
Membership Fee,Membership Dues,Membership Sales (6001),26.66,25.0,1.65,4473895,1056200.0,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-10T16:58:20.253,2025-07-09T17:58:20.253,,,Credit Card,Fee,62148226,2025-06-06T03:47:05.103,2025-06-11T04:29:03.86,REDACTED,
Membership Fee,Membership Dues,Membership Sales (6001),106.62,100.0,6.62,5489456,1830188.0,REDACTED,Basic Membership,2025-06-11T01:00:00,2025-07-10T02:00:00,,,Credit Card,Fee,62148227,2025-06-06T03:47:06.093,2025-06-10T04:30:34.953,REDACTED,
Membership Fee,Membership Dues,Membership Sales (6001),26.66,25.0,1.65,5947412,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-11T01:00:00,2025-07-10T02:00:00,,,Credit Card,Fee,62148228,2025-06-06T03:47:07.083,2025-06-10T04:30:36.72,REDACTED,
Event Registration,Low Advanced - 3.75+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,5491946,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-07T09:00:00,2025-06-07T11:00:00,"Court #3, Court #4, Court #5",,Credit Card,Fee,62150905,2025-06-06T06:35:52.48,2025-06-07T09:18:45.953,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4280704,992516.0,REDACTED,Sweet & Sour,2025-06-11T18:00:00,2025-06-11T20:00:00,"Court #5, Court #6, Court #7",,Credit Card,Fee,62151397,2025-06-06T06:58:11.007,2025-06-10T19:47:33.92,REDACTED,
Event Registration,All Levels w/ Challenge Court - All Levels Open Play,Organized Play Fees (6004),15.0,15.0,0.0,4289939,,REDACTED,Basic Membership w. Payment Plan,2025-06-06T13:00:00,2025-06-06T15:00:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62153211,2025-06-06T07:48:58.1,2025-06-06T12:49:07.163,REDACTED,
Event Registration,Low Advanced - 3.75+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,5947412,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-09T18:00:00,2025-06-09T20:00:00,Court #6,,Credit Card,Fee,62160299,2025-06-06T09:41:32.993,2025-06-09T18:03:28.917,REDACTED,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4890492,,REDACTED,Bread & Butter Annual ($270 + Tax),2025-06-09T09:00:00,2025-06-09T11:00:00,"Court #3, Court #4",,Credit Card,Fee,62168393,2025-06-06T11:12:47.56,2025-06-09T08:57:35.473,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),5.0,5.0,0.0,5506132,1408448.0,REDACTED,Basic Membership,2025-06-11T18:00:00,2025-06-11T20:00:00,"Court #5, Court #6, Court #7",,Credit Card,Fee,62171989,2025-06-06T11:54:28.403,2025-06-11T17:50:38.33,REDACTED,
Reservation,Reserve Court: Singles,Court Fees (6002),40.0,40.0,0.0,5504566,1504396.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-06T11:30:00,2025-06-06T12:30:00,Court #3,,Credit Card,Fee,62176227,2025-06-06T12:45:40.07,2025-06-06T12:48:45.24,REDACTED,
Reservation,Reserve Court: Singles,Court Fees (6002),5.0,5.0,0.0,4249747,,REDACTED,Basic Membership w. Payment Plan,2025-06-06T13:30:00,2025-06-06T14:30:00,Court #3,,Credit Card,Fee,62180035,2025-06-06T13:25:38.37,2025-06-06T18:54:36.673,REDACTED,
Event Registration,Barry F Coached Clinic - Shot of the Month Vol. 4 - Defending Lobs,Lesson Fees (6003),8.0,8.0,0.0,7327190,,REDACTED,Gympass- New Member,2025-06-08T10:00:00,2025-06-08T11:00:00,Court #1,B. Friedman,Credit Card,Fee,62180144,2025-06-06T13:26:32.53,2025-06-10T20:12:26.09,REDACTED,
Reservation,Reserve Court: Singles,Court Fees (6002),40.0,40.0,0.0,7429499,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-08T10:00:00,2025-06-08T12:00:00,Court #2,,Credit Card,Fee,62184106,2025-06-06T14:12:06.54,2025-06-06T14:12:54.22,REDACTED,
Reservation,Reserve Court: Singles,Court Fees (6002),40.0,40.0,0.0,7429561,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-08T10:00:00,2025-06-08T12:00:00,Court #2,,Credit Card,Fee,62184111,2025-06-06T14:12:06.56,2025-06-08T09:59:26.587,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),5.0,5.0,0.0,5506132,1408448.0,REDACTED,Basic Membership,2025-06-07T09:00:00,2025-06-07T11:00:00,"Court #7, Court #8",,Credit Card,Fee,62187485,2025-06-06T14:54:42.2,2025-06-07T09:54:18.777,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),27.0,27.0,0.0,5135797,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-07T09:00:00,2025-06-07T11:00:00,"Court #7, Court #8",,Credit Card,Fee,62187726,2025-06-06T14:57:17.157,2025-06-07T05:45:24.483,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4313185,,REDACTED,Sweet & Sour,2025-06-07T09:00:00,2025-06-07T11:00:00,"Court #7, Court #8",,Credit Card,Fee,62190489,2025-06-06T15:27:04.833,2025-06-07T09:54:30.853,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,3653327,,REDACTED,The Founders,2025-06-07T09:00:00,2025-06-07T11:00:00,"Court #7, Court #8",,Credit Card,Fee,62192801,2025-06-06T15:51:33.857,2025-06-07T09:54:24.493,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,6516363,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-07T09:00:00,2025-06-07T11:00:00,"Court #7, Court #8",,Credit Card,Fee,62193367,2025-06-06T15:58:33.23,2025-06-07T09:18:59.133,REDACTED,
Event Registration,Advanced - 4.0 Open Play,Organized Play Fees (6004),5.0,5.0,0.0,5974844,,REDACTED,Basic Membership w. Payment Plan,2025-06-07T07:00:00,2025-06-07T09:00:00,"Court #3, Court #4",,Credit Card,Fee,62195858,2025-06-06T16:27:34.13,2025-06-07T08:24:49.24,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),5.0,5.0,0.0,4249747,,REDACTED,Basic Membership w. Payment Plan,2025-06-06T15:00:00,2025-06-06T17:00:00,Court #1,,Credit Card,Fee,62196471,2025-06-06T16:34:31.223,2025-06-19T17:47:12.73,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),5.0,5.0,0.0,6330303,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-06T19:00:00,2025-06-06T22:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Account Credit,Fee,62198913,2025-06-06T17:02:14.007,2025-06-06T21:17:43.68,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,6330303,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-06T19:00:00,2025-06-06T22:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62198913,2025-06-06T17:02:14.007,2025-06-06T21:17:43.673,REDACTED,
